Restaurant,Cuisine,Price_4_two,Star_Rating,Location,Dish_Price,consumer_Rating,Dish_Name,Dish_Category,Link,price_for_two
Healthy Beverages by Adigas, Healthy Food,-0.8022572277936724,4.7,Koramangala,70.0,10000,Aloo Gobi+ 5 Butter Roti+salad + Lasan Chutney,Recommended (9),https://www.swiggy.com/restaurants/healthy-beverages-by-adigas-kg-road-majestic-bangalore-318658,200
Healthy Chef,Healthy Food,-0.440674058691923,4.0,Shivajinagar,109.0,100,Crispy Chicken Burger,Recommended (29),https://www.swiggy.com/restaurants/healthy-chef-sarvagna-nagar-indiranagar-bangalore-613420,300
Healthy Chef, Indian,-0.440674058691923,4.0,Shivajinagar,109.0,100,Crispy Chicken Burger,Recommended (29),https://www.swiggy.com/restaurants/healthy-chef-sarvagna-nagar-indiranagar-bangalore-613420,300
Healthy Chef, North Indian,-0.440674058691923,4.0,Shivajinagar,109.0,100,Crispy Chicken Burger,Recommended (29),https://www.swiggy.com/restaurants/healthy-chef-sarvagna-nagar-indiranagar-bangalore-613420,300
Healthy Chef, Snacks,-0.440674058691923,4.0,Shivajinagar,109.0,100,Crispy Chicken Burger,Recommended (29),https://www.swiggy.com/restaurants/healthy-chef-sarvagna-nagar-indiranagar-bangalore-613420,300
Healthy Chef, Chinese,-0.440674058691923,4.0,Shivajinagar,109.0,100,Crispy Chicken Burger,Recommended (29),https://www.swiggy.com/restaurants/healthy-chef-sarvagna-nagar-indiranagar-bangalore-613420,300
Healthy Chef, Desserts,-0.440674058691923,4.0,Shivajinagar,109.0,100,Crispy Chicken Burger,Recommended (29),https://www.swiggy.com/restaurants/healthy-chef-sarvagna-nagar-indiranagar-bangalore-613420,300
Healthy Chef, Ice Cream,-0.440674058691923,4.0,Shivajinagar,109.0,100,Crispy Chicken Burger,Recommended (29),https://www.swiggy.com/restaurants/healthy-chef-sarvagna-nagar-indiranagar-bangalore-613420,300
Healthy Chef, Salads...,-0.440674058691923,4.0,Shivajinagar,109.0,100,Crispy Chicken Burger,Recommended (29),https://www.swiggy.com/restaurants/healthy-chef-sarvagna-nagar-indiranagar-bangalore-613420,300
Healthy Chef,Healthy Food,-0.440674058691923,4.0,Malleshwaram,239.0,20,Sunny Side Egg With Bread,Unknown,https://www.swiggy.com/restaurants/healthy-chef-sarvagna-nagar-indiranagar-bangalore-613420,300
Healthy Chef, Indian,-0.440674058691923,4.0,Malleshwaram,239.0,20,Sunny Side Egg With Bread,Unknown,https://www.swiggy.com/restaurants/healthy-chef-sarvagna-nagar-indiranagar-bangalore-613420,300
Healthy Chef, North Indian,-0.440674058691923,4.0,Malleshwaram,239.0,20,Sunny Side Egg With Bread,Unknown,https://www.swiggy.com/restaurants/healthy-chef-sarvagna-nagar-indiranagar-bangalore-613420,300
Healthy Chef, Snacks,-0.440674058691923,4.0,Malleshwaram,239.0,20,Sunny Side Egg With Bread,Unknown,https://www.swiggy.com/restaurants/healthy-chef-sarvagna-nagar-indiranagar-bangalore-613420,300
Healthy Chef, Chinese,-0.440674058691923,4.0,Malleshwaram,239.0,20,Sunny Side Egg With Bread,Unknown,https://www.swiggy.com/restaurants/healthy-chef-sarvagna-nagar-indiranagar-bangalore-613420,300
Healthy Chef, Desserts,-0.440674058691923,4.0,Malleshwaram,239.0,20,Sunny Side Egg With Bread,Unknown,https://www.swiggy.com/restaurants/healthy-chef-sarvagna-nagar-indiranagar-bangalore-613420,300
Healthy Chef, Ice Cream,-0.440674058691923,4.0,Malleshwaram,239.0,20,Sunny Side Egg With Bread,Unknown,https://www.swiggy.com/restaurants/healthy-chef-sarvagna-nagar-indiranagar-bangalore-613420,300
Healthy Chef, Salads...,-0.440674058691923,4.0,Malleshwaram,239.0,20,Sunny Side Egg With Bread,Unknown,https://www.swiggy.com/restaurants/healthy-chef-sarvagna-nagar-indiranagar-bangalore-613420,300
High Ultra Express Pizza,Pizzas,-0.8022572277936724,4.4,Brigade Road,20.0,1000,Chocozilla  Sundae,Recommended (21),https://www.swiggy.com/restaurants/high-ultra-express-pizza-2nd-stage-indiranagar-bangalore-480488,200
Hive Honey Cake,Bakery,-0.8022572277936724,4.7,Frazer Town,99.0,100,Mushroom biryani,Recommended (71),https://www.swiggy.com/restaurants/hive-honey-cake-h-k-p-road-shivaji-nagar-bangalore-615226,200
Hive Honey Cake, Desserts,-0.8022572277936724,4.7,Frazer Town,99.0,100,Mushroom biryani,Recommended (71),https://www.swiggy.com/restaurants/hive-honey-cake-h-k-p-road-shivaji-nagar-bangalore-615226,200
Hive Honey Cake, Cafe,-0.8022572277936724,4.7,Frazer Town,99.0,100,Mushroom biryani,Recommended (71),https://www.swiggy.com/restaurants/hive-honey-cake-h-k-p-road-shivaji-nagar-bangalore-615226,200
Hive Honey Cake,Bakery,-0.8022572277936724,4.7,Basavanagudi,219.0,10,Masala Fold Bread Omelet,Unknown,https://www.swiggy.com/restaurants/hive-honey-cake-h-k-p-road-shivaji-nagar-bangalore-615226,200
Hive Honey Cake, Desserts,-0.8022572277936724,4.7,Basavanagudi,219.0,10,Masala Fold Bread Omelet,Unknown,https://www.swiggy.com/restaurants/hive-honey-cake-h-k-p-road-shivaji-nagar-bangalore-615226,200
Hive Honey Cake, Cafe,-0.8022572277936724,4.7,Basavanagudi,219.0,10,Masala Fold Bread Omelet,Unknown,https://www.swiggy.com/restaurants/hive-honey-cake-h-k-p-road-shivaji-nagar-bangalore-615226,200
Hive Honey Cake,Bakery,-0.8022572277936724,4.7,Frazer Town,649.0,100,Paratha Combo,Recommended (18),https://www.swiggy.com/restaurants/hive-honey-cake-h-k-p-road-shivaji-nagar-bangalore-615226,200
Hive Honey Cake, Desserts,-0.8022572277936724,4.7,Frazer Town,649.0,100,Paratha Combo,Recommended (18),https://www.swiggy.com/restaurants/hive-honey-cake-h-k-p-road-shivaji-nagar-bangalore-615226,200
Hive Honey Cake, Cafe,-0.8022572277936724,4.7,Frazer Town,649.0,100,Paratha Combo,Recommended (18),https://www.swiggy.com/restaurants/hive-honey-cake-h-k-p-road-shivaji-nagar-bangalore-615226,200
Hive Honey Cake,Bakery,-0.8022572277936724,4.7,Halasuru,80.0,100,Thuppa Kaali Dosae (1pc),Unknown,https://www.swiggy.com/restaurants/hive-honey-cake-h-k-p-road-shivaji-nagar-bangalore-615226,200
Hive Honey Cake, Desserts,-0.8022572277936724,4.7,Halasuru,80.0,100,Thuppa Kaali Dosae (1pc),Unknown,https://www.swiggy.com/restaurants/hive-honey-cake-h-k-p-road-shivaji-nagar-bangalore-615226,200
Hive Honey Cake, Cafe,-0.8022572277936724,4.7,Halasuru,80.0,100,Thuppa Kaali Dosae (1pc),Unknown,https://www.swiggy.com/restaurants/hive-honey-cake-h-k-p-road-shivaji-nagar-bangalore-615226,200
Holy Doh! Pizza,Pizzas,0.6440754486133252,3.9,Cunningham Road,140.0,1000,Cheese & Corn Pizza,Unknown,https://www.swiggy.com/restaurants/holy-doh-pizza-brigade-road-ashok-nagar-bangalore-434873,600
Holy Doh! Pizza, Italian,0.6440754486133252,3.9,Cunningham Road,140.0,1000,Cheese & Corn Pizza,Unknown,https://www.swiggy.com/restaurants/holy-doh-pizza-brigade-road-ashok-nagar-bangalore-434873,600
Holy Doh! Pizza,Pizzas,0.6440754486133252,3.9,Rajajinagar,319.0,1000,Spicy Pongal,Grills And Rolls (12),https://www.swiggy.com/restaurants/holy-doh-pizza-brigade-road-ashok-nagar-bangalore-434873,600
Holy Doh! Pizza, Italian,0.6440754486133252,3.9,Rajajinagar,319.0,1000,Spicy Pongal,Grills And Rolls (12),https://www.swiggy.com/restaurants/holy-doh-pizza-brigade-road-ashok-nagar-bangalore-434873,600
Home Plate by EatFit,North Indian,-0.8022572277936724,3.9,Richmond Town,200.0,20,Vanilla Chocolate Chip Ice Cream (Single Scoop),Recommended (30),https://www.swiggy.com/restaurants/home-plate-by-eatfit-vasanth-nagar-cunningham-road-bangalore-440151,200
Home Plate by EatFit, Home Food,-0.8022572277936724,3.9,Richmond Town,200.0,20,Vanilla Chocolate Chip Ice Cream (Single Scoop),Recommended (30),https://www.swiggy.com/restaurants/home-plate-by-eatfit-vasanth-nagar-cunningham-road-bangalore-440151,200
Home Plate by EatFit, Healthy Food,-0.8022572277936724,3.9,Richmond Town,200.0,20,Vanilla Chocolate Chip Ice Cream (Single Scoop),Recommended (30),https://www.swiggy.com/restaurants/home-plate-by-eatfit-vasanth-nagar-cunningham-road-bangalore-440151,200
Home Plate by EatFit, Indian,-0.8022572277936724,3.9,Richmond Town,200.0,20,Vanilla Chocolate Chip Ice Cream (Single Scoop),Recommended (30),https://www.swiggy.com/restaurants/home-plate-by-eatfit-vasanth-nagar-cunningham-road-bangalore-440151,200
Home Plate by EatFit, Punjabi,-0.8022572277936724,3.9,Richmond Town,200.0,20,Vanilla Chocolate Chip Ice Cream (Single Scoop),Recommended (30),https://www.swiggy.com/restaurants/home-plate-by-eatfit-vasanth-nagar-cunningham-road-bangalore-440151,200
Home Plate by EatFit, South Indian,-0.8022572277936724,3.9,Richmond Town,200.0,20,Vanilla Chocolate Chip Ice Cream (Single Scoop),Recommended (30),https://www.swiggy.com/restaurants/home-plate-by-eatfit-vasanth-nagar-cunningham-road-bangalore-440151,200
Home Plate by EatFit, Rajasthani...,-0.8022572277936724,3.9,Richmond Town,200.0,20,Vanilla Chocolate Chip Ice Cream (Single Scoop),Recommended (30),https://www.swiggy.com/restaurants/home-plate-by-eatfit-vasanth-nagar-cunningham-road-bangalore-440151,200
Home Plate by EatFit,North Indian,-0.8022572277936724,3.9,Indiranagar,60.0,1000,Chicken Chilli Kabab,Unknown,https://www.swiggy.com/restaurants/home-plate-by-eatfit-vasanth-nagar-cunningham-road-bangalore-440151,200
Home Plate by EatFit, Home Food,-0.8022572277936724,3.9,Indiranagar,60.0,1000,Chicken Chilli Kabab,Unknown,https://www.swiggy.com/restaurants/home-plate-by-eatfit-vasanth-nagar-cunningham-road-bangalore-440151,200
Home Plate by EatFit, Healthy Food,-0.8022572277936724,3.9,Indiranagar,60.0,1000,Chicken Chilli Kabab,Unknown,https://www.swiggy.com/restaurants/home-plate-by-eatfit-vasanth-nagar-cunningham-road-bangalore-440151,200
Home Plate by EatFit, Indian,-0.8022572277936724,3.9,Indiranagar,60.0,1000,Chicken Chilli Kabab,Unknown,https://www.swiggy.com/restaurants/home-plate-by-eatfit-vasanth-nagar-cunningham-road-bangalore-440151,200
Home Plate by EatFit, Punjabi,-0.8022572277936724,3.9,Indiranagar,60.0,1000,Chicken Chilli Kabab,Unknown,https://www.swiggy.com/restaurants/home-plate-by-eatfit-vasanth-nagar-cunningham-road-bangalore-440151,200
Home Plate by EatFit, South Indian,-0.8022572277936724,3.9,Indiranagar,60.0,1000,Chicken Chilli Kabab,Unknown,https://www.swiggy.com/restaurants/home-plate-by-eatfit-vasanth-nagar-cunningham-road-bangalore-440151,200
Home Plate by EatFit, Rajasthani...,-0.8022572277936724,3.9,Indiranagar,60.0,1000,Chicken Chilli Kabab,Unknown,https://www.swiggy.com/restaurants/home-plate-by-eatfit-vasanth-nagar-cunningham-road-bangalore-440151,200
Home Plate by EatFit,North Indian,-0.8022572277936724,3.9,Ashok Nagar,230.0,20,Mushy Berry Mousse,Recommended (35),https://www.swiggy.com/restaurants/home-plate-by-eatfit-vasanth-nagar-cunningham-road-bangalore-440151,200
Home Plate by EatFit, Home Food,-0.8022572277936724,3.9,Ashok Nagar,230.0,20,Mushy Berry Mousse,Recommended (35),https://www.swiggy.com/restaurants/home-plate-by-eatfit-vasanth-nagar-cunningham-road-bangalore-440151,200
Home Plate by EatFit, Healthy Food,-0.8022572277936724,3.9,Ashok Nagar,230.0,20,Mushy Berry Mousse,Recommended (35),https://www.swiggy.com/restaurants/home-plate-by-eatfit-vasanth-nagar-cunningham-road-bangalore-440151,200
Home Plate by EatFit, Indian,-0.8022572277936724,3.9,Ashok Nagar,230.0,20,Mushy Berry Mousse,Recommended (35),https://www.swiggy.com/restaurants/home-plate-by-eatfit-vasanth-nagar-cunningham-road-bangalore-440151,200
Home Plate by EatFit, Punjabi,-0.8022572277936724,3.9,Ashok Nagar,230.0,20,Mushy Berry Mousse,Recommended (35),https://www.swiggy.com/restaurants/home-plate-by-eatfit-vasanth-nagar-cunningham-road-bangalore-440151,200
Home Plate by EatFit, South Indian,-0.8022572277936724,3.9,Ashok Nagar,230.0,20,Mushy Berry Mousse,Recommended (35),https://www.swiggy.com/restaurants/home-plate-by-eatfit-vasanth-nagar-cunningham-road-bangalore-440151,200
Home Plate by EatFit, Rajasthani...,-0.8022572277936724,3.9,Ashok Nagar,230.0,20,Mushy Berry Mousse,Recommended (35),https://www.swiggy.com/restaurants/home-plate-by-eatfit-vasanth-nagar-cunningham-road-bangalore-440151,200
HomeSe Just Veg,South Indian,-0.8022572277936724,3.3,Koramangala,299.0,500,Boneless Lemon Chicken,Recommended (31),https://www.swiggy.com/restaurants/homese-just-veg-chickpet-majestic-bangalore-117904,200
HomeSe Just Veg, North Indian,-0.8022572277936724,3.3,Koramangala,299.0,500,Boneless Lemon Chicken,Recommended (31),https://www.swiggy.com/restaurants/homese-just-veg-chickpet-majestic-bangalore-117904,200
HomeSe Just Veg,South Indian,-0.8022572277936724,3.3,Koramangala,299.0,100,Double Chicken Schezwan Noodles,Unknown,https://www.swiggy.com/restaurants/homese-just-veg-chickpet-majestic-bangalore-117904,200
HomeSe Just Veg, North Indian,-0.8022572277936724,3.3,Koramangala,299.0,100,Double Chicken Schezwan Noodles,Unknown,https://www.swiggy.com/restaurants/homese-just-veg-chickpet-majestic-bangalore-117904,200
HomeSe Just Veg,South Indian,-0.8022572277936724,3.3,Residency Road,219.0,20,Malabar Biryani [half] With Pepsi [200 Ml],Unknown,https://www.swiggy.com/restaurants/homese-just-veg-chickpet-majestic-bangalore-117904,200
HomeSe Just Veg, North Indian,-0.8022572277936724,3.3,Residency Road,219.0,20,Malabar Biryani [half] With Pepsi [200 Ml],Unknown,https://www.swiggy.com/restaurants/homese-just-veg-chickpet-majestic-bangalore-117904,200
HomeSe Just Veg,South Indian,-0.8022572277936724,3.3,Ashok Nagar,139.0,20,Veg Noodles Combo,Thali Combos (11),https://www.swiggy.com/restaurants/homese-just-veg-chickpet-majestic-bangalore-117904,200
HomeSe Just Veg, North Indian,-0.8022572277936724,3.3,Ashok Nagar,139.0,20,Veg Noodles Combo,Thali Combos (11),https://www.swiggy.com/restaurants/homese-just-veg-chickpet-majestic-bangalore-117904,200
Homely,Home Food,-0.8022572277936724,4.4,Koramangala,150.0,100,Strawberry,Unknown,https://www.swiggy.com/restaurants/homely-akkithimanahalli-shanti-nagar-bangalore-448238,200
Homely, North Indian,-0.8022572277936724,4.4,Koramangala,150.0,100,Strawberry,Unknown,https://www.swiggy.com/restaurants/homely-akkithimanahalli-shanti-nagar-bangalore-448238,200
Homely, South Indian,-0.8022572277936724,4.4,Koramangala,150.0,100,Strawberry,Unknown,https://www.swiggy.com/restaurants/homely-akkithimanahalli-shanti-nagar-bangalore-448238,200
Homely, Beverages,-0.8022572277936724,4.4,Koramangala,150.0,100,Strawberry,Unknown,https://www.swiggy.com/restaurants/homely-akkithimanahalli-shanti-nagar-bangalore-448238,200
Homely, Desserts,-0.8022572277936724,4.4,Koramangala,150.0,100,Strawberry,Unknown,https://www.swiggy.com/restaurants/homely-akkithimanahalli-shanti-nagar-bangalore-448238,200
Homely, Thalis,-0.8022572277936724,4.4,Koramangala,150.0,100,Strawberry,Unknown,https://www.swiggy.com/restaurants/homely-akkithimanahalli-shanti-nagar-bangalore-448238,200
Homely,Home Food,-0.8022572277936724,4.4,Ashok Nagar,1399.0,5000,Hunger Crush Executive Combo,Recommended (20),https://www.swiggy.com/restaurants/homely-akkithimanahalli-shanti-nagar-bangalore-448238,200
Homely, North Indian,-0.8022572277936724,4.4,Ashok Nagar,1399.0,5000,Hunger Crush Executive Combo,Recommended (20),https://www.swiggy.com/restaurants/homely-akkithimanahalli-shanti-nagar-bangalore-448238,200
Homely, South Indian,-0.8022572277936724,4.4,Ashok Nagar,1399.0,5000,Hunger Crush Executive Combo,Recommended (20),https://www.swiggy.com/restaurants/homely-akkithimanahalli-shanti-nagar-bangalore-448238,200
Homely, Beverages,-0.8022572277936724,4.4,Ashok Nagar,1399.0,5000,Hunger Crush Executive Combo,Recommended (20),https://www.swiggy.com/restaurants/homely-akkithimanahalli-shanti-nagar-bangalore-448238,200
Homely, Desserts,-0.8022572277936724,4.4,Ashok Nagar,1399.0,5000,Hunger Crush Executive Combo,Recommended (20),https://www.swiggy.com/restaurants/homely-akkithimanahalli-shanti-nagar-bangalore-448238,200
Homely, Thalis,-0.8022572277936724,4.4,Ashok Nagar,1399.0,5000,Hunger Crush Executive Combo,Recommended (20),https://www.swiggy.com/restaurants/homely-akkithimanahalli-shanti-nagar-bangalore-448238,200
Homely,Home Food,-0.8022572277936724,4.4,Rajajinagar,205.0,1000,"9"" Margherita Pizza",Ramadan Specials (5),https://www.swiggy.com/restaurants/homely-akkithimanahalli-shanti-nagar-bangalore-448238,200
Homely, North Indian,-0.8022572277936724,4.4,Rajajinagar,205.0,1000,"9"" Margherita Pizza",Ramadan Specials (5),https://www.swiggy.com/restaurants/homely-akkithimanahalli-shanti-nagar-bangalore-448238,200
Homely, South Indian,-0.8022572277936724,4.4,Rajajinagar,205.0,1000,"9"" Margherita Pizza",Ramadan Specials (5),https://www.swiggy.com/restaurants/homely-akkithimanahalli-shanti-nagar-bangalore-448238,200
Homely, Beverages,-0.8022572277936724,4.4,Rajajinagar,205.0,1000,"9"" Margherita Pizza",Ramadan Specials (5),https://www.swiggy.com/restaurants/homely-akkithimanahalli-shanti-nagar-bangalore-448238,200
Homely, Desserts,-0.8022572277936724,4.4,Rajajinagar,205.0,1000,"9"" Margherita Pizza",Ramadan Specials (5),https://www.swiggy.com/restaurants/homely-akkithimanahalli-shanti-nagar-bangalore-448238,200
Homely, Thalis,-0.8022572277936724,4.4,Rajajinagar,205.0,1000,"9"" Margherita Pizza",Ramadan Specials (5),https://www.swiggy.com/restaurants/homely-akkithimanahalli-shanti-nagar-bangalore-448238,200
Hot Momo Darjeeling Style,Chinese,-0.6214656432427976,4.2,Tavarekere,239.0,1000,Scrambled Egg In Bread,Unknown,https://www.swiggy.com/restaurants/hot-momo-darjeeling-style-5th-block-koramangala-bangalore-163740,250
Hot Momo Darjeeling Style,Chinese,-0.6214656432427976,4.2,Ashok Nagar,99.0,1000,Hot Crispy Burger,Recommended (9),https://www.swiggy.com/restaurants/hot-momo-darjeeling-style-5th-block-koramangala-bangalore-163740,250
Hotel Annapoorna,Biryani,0.10170069496070107,4.4,Indiranagar,360.0,20,Punjabi Rajmah Curry Meal (Serves 1),Unknown,https://www.swiggy.com/restaurants/hotel-annapoorna-gandhi-nagar-majestic-bangalore-423814,450
Hotel Annapoorna, Andhra,0.10170069496070107,4.4,Indiranagar,360.0,20,Punjabi Rajmah Curry Meal (Serves 1),Unknown,https://www.swiggy.com/restaurants/hotel-annapoorna-gandhi-nagar-majestic-bangalore-423814,450
Hotel Annapoorna,Biryani,0.10170069496070107,4.4,Indiranagar,265.5,10000,Thethar Pepper Dry,Recommended (25),https://www.swiggy.com/restaurants/hotel-annapoorna-gandhi-nagar-majestic-bangalore-423814,450
Hotel Annapoorna, Andhra,0.10170069496070107,4.4,Indiranagar,265.5,10000,Thethar Pepper Dry,Recommended (25),https://www.swiggy.com/restaurants/hotel-annapoorna-gandhi-nagar-majestic-bangalore-423814,450
Hotel Annapoorna,Biryani,0.10170069496070107,4.4,Seshadripuram,190.0,500,Kadai Chicken,Recommended (7),https://www.swiggy.com/restaurants/hotel-annapoorna-gandhi-nagar-majestic-bangalore-423814,450
Hotel Annapoorna, Andhra,0.10170069496070107,4.4,Seshadripuram,190.0,500,Kadai Chicken,Recommended (7),https://www.swiggy.com/restaurants/hotel-annapoorna-gandhi-nagar-majestic-bangalore-423814,450
Hotel Annapoorna,Biryani,0.10170069496070107,4.4,Shivajinagar,153.0,5000,Tandoor Chicken (half),Unknown,https://www.swiggy.com/restaurants/hotel-annapoorna-gandhi-nagar-majestic-bangalore-423814,450
Hotel Annapoorna, Andhra,0.10170069496070107,4.4,Shivajinagar,153.0,5000,Tandoor Chicken (half),Unknown,https://www.swiggy.com/restaurants/hotel-annapoorna-gandhi-nagar-majestic-bangalore-423814,450
Hotel Empire,North Indian,0.10170069496070107,4.2,Domlur,239.0,10,Kadai Paneer,Unknown,https://www.swiggy.com/restaurants/hotel-empire-brigade-road-bangalore-30531,450
Hotel Empire, Kebabs,0.10170069496070107,4.2,Domlur,239.0,10,Kadai Paneer,Unknown,https://www.swiggy.com/restaurants/hotel-empire-brigade-road-bangalore-30531,450
Hotel Empire, Biryani,0.10170069496070107,4.2,Domlur,239.0,10,Kadai Paneer,Unknown,https://www.swiggy.com/restaurants/hotel-empire-brigade-road-bangalore-30531,450
Hotel Karavali Beach,Seafood,-0.440674058691923,3.8,Jayanagar,349.0,10,Veg Pasta Arrabiata,Unknown,https://www.swiggy.com/restaurants/hotel-karavali-beach-gandhi-nagar-majestic-bangalore-37358,300
Hotel Karavali Beach, Mangalorean,-0.440674058691923,3.8,Jayanagar,349.0,10,Veg Pasta Arrabiata,Unknown,https://www.swiggy.com/restaurants/hotel-karavali-beach-gandhi-nagar-majestic-bangalore-37358,300
Hotel Karavali Beach, Coastal,-0.440674058691923,3.8,Jayanagar,349.0,10,Veg Pasta Arrabiata,Unknown,https://www.swiggy.com/restaurants/hotel-karavali-beach-gandhi-nagar-majestic-bangalore-37358,300
Hotel Karavali Beach,Seafood,-0.440674058691923,3.8,Shanti Nagar,325.0,500,Kesar malai kulfi (single scoop),Recommended (46),https://www.swiggy.com/restaurants/hotel-karavali-beach-gandhi-nagar-majestic-bangalore-37358,300
Hotel Karavali Beach, Mangalorean,-0.440674058691923,3.8,Shanti Nagar,325.0,500,Kesar malai kulfi (single scoop),Recommended (46),https://www.swiggy.com/restaurants/hotel-karavali-beach-gandhi-nagar-majestic-bangalore-37358,300
Hotel Karavali Beach, Coastal,-0.440674058691923,3.8,Shanti Nagar,325.0,500,Kesar malai kulfi (single scoop),Recommended (46),https://www.swiggy.com/restaurants/hotel-karavali-beach-gandhi-nagar-majestic-bangalore-37358,300
Hotel Moon Light,Indian,0.2824922795115758,4.2,Langford Town,360.0,500,Gobi 65,Unknown,https://www.swiggy.com/restaurants/hotel-moon-light-kuvempu-road-malleshwaram-bangalore-382861,500
Hotel Moon Light, Chinese,0.2824922795115758,4.2,Langford Town,360.0,500,Gobi 65,Unknown,https://www.swiggy.com/restaurants/hotel-moon-light-kuvempu-road-malleshwaram-bangalore-382861,500
Hotel Moon Light, Biryani,0.2824922795115758,4.2,Langford Town,360.0,500,Gobi 65,Unknown,https://www.swiggy.com/restaurants/hotel-moon-light-kuvempu-road-malleshwaram-bangalore-382861,500
Hotel Moon Light, Tandoor,0.2824922795115758,4.2,Langford Town,360.0,500,Gobi 65,Unknown,https://www.swiggy.com/restaurants/hotel-moon-light-kuvempu-road-malleshwaram-bangalore-382861,500
Hotel Moon Light,Indian,0.2824922795115758,4.2,Rajajinagar,248.4,20,Kshatriya Kebab,Recommended (27),https://www.swiggy.com/restaurants/hotel-moon-light-kuvempu-road-malleshwaram-bangalore-382861,500
Hotel Moon Light, Chinese,0.2824922795115758,4.2,Rajajinagar,248.4,20,Kshatriya Kebab,Recommended (27),https://www.swiggy.com/restaurants/hotel-moon-light-kuvempu-road-malleshwaram-bangalore-382861,500
Hotel Moon Light, Biryani,0.2824922795115758,4.2,Rajajinagar,248.4,20,Kshatriya Kebab,Recommended (27),https://www.swiggy.com/restaurants/hotel-moon-light-kuvempu-road-malleshwaram-bangalore-382861,500
Hotel Moon Light, Tandoor,0.2824922795115758,4.2,Rajajinagar,248.4,20,Kshatriya Kebab,Recommended (27),https://www.swiggy.com/restaurants/hotel-moon-light-kuvempu-road-malleshwaram-bangalore-382861,500
Hotel Nandhin,North Indian,-0.07909088959017363,4.3,Indiranagar,150.0,10,Mushroom & Onions Pizza,Unknown,https://www.swiggy.com/restaurants/hotel-nandhin-4th-block-jayanagar-bangalore-399017,400
Hotel Nandhin, Biryani,-0.07909088959017363,4.3,Indiranagar,150.0,10,Mushroom & Onions Pizza,Unknown,https://www.swiggy.com/restaurants/hotel-nandhin-4th-block-jayanagar-bangalore-399017,400
Hotel Nandhin, Chinese,-0.07909088959017363,4.3,Indiranagar,150.0,10,Mushroom & Onions Pizza,Unknown,https://www.swiggy.com/restaurants/hotel-nandhin-4th-block-jayanagar-bangalore-399017,400
Hotel Nandhin, Seafood,-0.07909088959017363,4.3,Indiranagar,150.0,10,Mushroom & Onions Pizza,Unknown,https://www.swiggy.com/restaurants/hotel-nandhin-4th-block-jayanagar-bangalore-399017,400
Hotel Nandhin, Tandoor,-0.07909088959017363,4.3,Indiranagar,150.0,10,Mushroom & Onions Pizza,Unknown,https://www.swiggy.com/restaurants/hotel-nandhin-4th-block-jayanagar-bangalore-399017,400
Hotel Nandhin, Beverages,-0.07909088959017363,4.3,Indiranagar,150.0,10,Mushroom & Onions Pizza,Unknown,https://www.swiggy.com/restaurants/hotel-nandhin-4th-block-jayanagar-bangalore-399017,400
Hotel Nandhin,North Indian,-0.07909088959017363,4.3,Koramangala,420.0,20,Chicken Angaara Chops (Red),Recommended (24),https://www.swiggy.com/restaurants/hotel-nandhin-4th-block-jayanagar-bangalore-399017,400
Hotel Nandhin, Biryani,-0.07909088959017363,4.3,Koramangala,420.0,20,Chicken Angaara Chops (Red),Recommended (24),https://www.swiggy.com/restaurants/hotel-nandhin-4th-block-jayanagar-bangalore-399017,400
Hotel Nandhin, Chinese,-0.07909088959017363,4.3,Koramangala,420.0,20,Chicken Angaara Chops (Red),Recommended (24),https://www.swiggy.com/restaurants/hotel-nandhin-4th-block-jayanagar-bangalore-399017,400
Hotel Nandhin, Seafood,-0.07909088959017363,4.3,Koramangala,420.0,20,Chicken Angaara Chops (Red),Recommended (24),https://www.swiggy.com/restaurants/hotel-nandhin-4th-block-jayanagar-bangalore-399017,400
Hotel Nandhin, Tandoor,-0.07909088959017363,4.3,Koramangala,420.0,20,Chicken Angaara Chops (Red),Recommended (24),https://www.swiggy.com/restaurants/hotel-nandhin-4th-block-jayanagar-bangalore-399017,400
Hotel Nandhin, Beverages,-0.07909088959017363,4.3,Koramangala,420.0,20,Chicken Angaara Chops (Red),Recommended (24),https://www.swiggy.com/restaurants/hotel-nandhin-4th-block-jayanagar-bangalore-399017,400
Hotel New Karavali,North Indian,-0.6214656432427976,3.8,Ashok Nagar,149.0,10,Burn To Hell Pizza (personal Giant Slice (22.5 Cm)),Recommended (12),https://www.swiggy.com/restaurants/hotel-new-karavali-1st-stage-banashankari-bangalore-1457,250
Hotel New Karavali, Chinese,-0.6214656432427976,3.8,Ashok Nagar,149.0,10,Burn To Hell Pizza (personal Giant Slice (22.5 Cm)),Recommended (12),https://www.swiggy.com/restaurants/hotel-new-karavali-1st-stage-banashankari-bangalore-1457,250
Hotel New Karavali, South Indian,-0.6214656432427976,3.8,Ashok Nagar,149.0,10,Burn To Hell Pizza (personal Giant Slice (22.5 Cm)),Recommended (12),https://www.swiggy.com/restaurants/hotel-new-karavali-1st-stage-banashankari-bangalore-1457,250
Hotel New Karavali,North Indian,-0.6214656432427976,3.8,Btm Layout,120.0,20,Chicken Shawarma Roll,Unknown,https://www.swiggy.com/restaurants/hotel-new-karavali-1st-stage-banashankari-bangalore-1457,250
Hotel New Karavali, Chinese,-0.6214656432427976,3.8,Btm Layout,120.0,20,Chicken Shawarma Roll,Unknown,https://www.swiggy.com/restaurants/hotel-new-karavali-1st-stage-banashankari-bangalore-1457,250
